ID_REF,GSM1684096,GSM1684098,GSM1684100,GSM1684102,GSM1684104,GSM1684095,GSM1684097,GSM1684099,GSM1684101,GSM1684103
ILMN_1797954,101.259,119.397,109.197,105.148,112.276,112.497,116.759,107.843,111.609,113.565
ILMN_1797964,455.635,528.099,1077.02,771.429,427.715,295.353,451.472,518.971,427.66,277.593
ILMN_1797965,107.785,102.146,115.217,106.453,99.3537,111.424,109.674,113.955,109.741,116.045
ILMN_1797971,101.608,100.655,100.141,104.573,107.479,115.784,96.0791,110.642,102.369,119.454
ILMN_1797972,114.829,95.7931,94.3346,100.219,93.9852,99.2977,107.43,102.951,92.6631,104.798
ILMN_1797974,114.882,97.1561,104.646,108.084,113.29,114.935,107.264,107.307,95.9959,94.605
ILMN_1797975,149.596,188.026,318.096,192.83,242.297,219.635,355.613,400.29,226.724,481.497
ILMN_1797988,171.615,176.094,163.72,142.066,122.711,104.949,114.744,108.001,114.064,94.388
ILMN_1798000,88.0992,87.8274,91.5291,88.31,94.5945,90.6648,87.0362,95.0248,91.4666,99.7541
ILMN_1798006,112.108,117.598,104.751,103.946,89.1305,104.763,100.004,110.804,113.485,113.153
ILMN_1798014,101.493,104.459,122.562,132.005,124.106,112.49,110.059,105.909,129.935,106.151
ILMN_1798030,246.222,262.058,280.566,281.9,161.663,206.751,258.996,214.827,234.498,179.726
ILMN_1798037,104.314,109.665,92.3572,83.9868,100.403,114.39,99.7666,109.584,105.017,98.8669
ILMN_1798038,115.376,116.728,100.931,99.624,115.663,115.174,113.923,101.646,104.454,102.247
ILMN_1798043,113.032,107.656,112.426,118.74,108.985,116.186,114.221,114.721,98.6629,105.545
ILMN_1798045,100.984,111.063,96.3627,100.743,116.386,102.897,111.692,114.686,102.673,121.37
ILMN_1798046,90.5902,100.583,92.8832,83.7608,80.8622,98.984,102.781,81.3307,101.318,86.654
ILMN_1798053,94.0953,104.173,92.0473,95.5062,94.5609,94.7599,102.602,84.3177,93.7638,104.018
ILMN_1798061,1093.01,1520.51,1358.57,1470.5,1972.02,1473.37,1343.52,938.867,1185.37,1425.23
ILMN_1798063,126.892,122.173,196.108,197.842,139.559,163.255,241.516,273.463,340.277,276.396
ILMN_1798064,96.8048,104.728,96.5897,107.805,115.149,87.9032,114.548,100.572,104.074,103.178
ILMN_1798076,111.326,119.078,127.612,127.798,121.022,103.683,119.206,121.285,118.327,132.417
ILMN_1798081,134.313,115.017,129.837,112.589,115.987,129.454,111.611,116.502,120.356,118.402
ILMN_1798083,211.068,163.35,157.658,148.018,230.322,175.446,154.455,155.227,144.338,147.291
ILMN_1798085,127.369,121.12,110.629,109.821,113.041,121.384,123.007,118.891,112.374,101.922
ILMN_1798103,91.6526,121.125,93.2728,85.6069,82.2988,80.6409,90.7193,97.0263,95.81,103.303
ILMN_1798104,118.747,124.746,133.388,98.892,115.73,137.206,121.433,128.078,123.999,124.222
ILMN_1798108,180.869,191.099,141.039,247.974,169.637,142.462,174.285,141.338,168.344,135.66
ILMN_1798112,113.516,99.2281,106.8,101.448,99.2559,103.28,111.763,102.826,102.85,103.887
ILMN_1798123,302.261,203.134,242.807,219.699,291.466,219.119,218.962,229.834,219.343,244.936
ILMN_1798129,134.749,154.224,113.346,149.395,130.926,126.094,132.909,119.514,133.75,120.502
ILMN_1798138,92.7394,91.7425,88.2935,81.284,83.2115,90.9927,86.5032,98.7287,93.5051,89.455
ILMN_1798146,124.988,96.6961,99.3004,106.085,96.0764,103.252,95.9976,92.6391,83.7207,103.114
ILMN_1798163,538.178,488.648,290.606,477.632,497.844,593.34,458.393,213.664,336.472,334.174
ILMN_1798164,570.603,809.996,790.655,762.456,723.921,693.382,809.996,873.74,724.602,659.65
ILMN_1798166,130.467,101.664,127.403,110.639,110.697,114.996,129.51,125.542,115.628,101.709
ILMN_1798172,214.568,182.704,191.583,182.104,150.509,181.612,203.497,178.097,204.178,147.651
ILMN_1798177,917.659,276.509,334.317,247.884,318.52,994.679,319.902,342.256,355.613,420.478
ILMN_1798181,13734.6,14512.3,11532.9,18913.4,14578.7,21764.2,13401.0,11972.8,15800.8,9473.71
ILMN_1798187,122.673,128.638,132.06,183.816,127.876,131.315,184.456,129.035,143.117,121.152
ILMN_1798189,3794.07,5137.94,7107.28,6804.14,5186.67,4807.25,7107.28,6340.66,7118.3,5751.57
ILMN_1798204,621.481,644.083,649.887,812.685,494.901,721.815,674.924,676.825,1104.69,530.26
ILMN_1798205,102.968,109.341,96.4576,81.8178,110.809,101.783,105.174,90.9105,90.5772,103.941
ILMN_1798206,121.771,131.229,140.027,118.441,125.927,112.426,133.434,120.705,115.396,103.044
ILMN_1798210,100.909,103.71,107.653,103.711,120.754,106.84,118.602,143.531,91.8996,122.538
ILMN_1798212,165.538,197.958,212.955,153.286,139.205,217.676,216.589,271.741,190.269,155.792
ILMN_1798224,106.748,97.0093,131.116,117.394,121.263,98.8201,108.798,97.5525,103.486,111.501
ILMN_1798233,133.27,189.624,169.04,144.479,220.32,137.883,188.966,150.813,154.039,169.831
ILMN_1798249,135.449,166.411,210.9,200.904,138.103,170.696,151.828,133.437,159.257,123.592
ILMN_1798254,655.785,709.251,699.802,843.842,572.003,686.365,679.155,566.443,557.975,488.514
ILMN_1798256,181.647,162.381,178.871,145.326,171.444,215.033,165.538,267.132,163.519,185.35
ILMN_1798270,313.204,394.836,439.162,320.698,267.889,568.305,616.02,736.675,519.31,423.733
ILMN_1798288,979.927,909.137,568.769,717.114,1376.29,1357.96,686.001,442.462,588.267,919.062
ILMN_1798298,97.254,105.72,113.215,118.431,107.376,96.2672,96.8931,95.5905,100.886,91.9452
ILMN_1798303,104.355,101.836,92.1493,110.704,112.095,114.873,104.506,104.627,105.08,86.0858
ILMN_1798308,823.315,433.859,450.93,370.186,623.353,1040.28,506.724,627.405,375.394,767.836
ILMN_1798311,106.414,109.057,99.1103,105.132,108.552,110.554,110.286,101.956,95.5938,118.87
ILMN_1798326,101.969,106.626,102.353,89.1847,100.313,99.058,103.553,94.9596,101.216,91.3475
ILMN_1798327,84.9692,100.088,90.2524,99.3924,96.3853,83.6159,83.7553,98.244,86.8637,93.7471
ILMN_1798329,112.61,118.001,134.393,114.952,107.638,121.785,124.594,127.121,118.51,162.587
ILMN_1798346,426.175,250.452,202.52,323.441,364.164,262.851,222.587,199.669,234.042,281.742
ILMN_1798352,101.434,111.071,107.74,110.006,106.781,103.508,116.949,122.709,89.8957,105.277
ILMN_1798354,1271.47,1406.0,936.469,1337.28,1194.09,1439.54,1490.56,1141.75,1274.13,1223.06
ILMN_1798360,101.284,100.356,382.235,134.829,93.516,98.2366,85.6931,86.868,86.9804,88.8254
ILMN_1798372,119.847,137.447,156.126,183.489,125.176,131.04,111.929,103.683,129.655,109.086
ILMN_1798373,112.353,124.694,125.696,102.597,135.112,111.359,99.1034,103.335,115.836,108.249
ILMN_1798379,105.215,113.208,101.73,108.593,105.234,116.789,91.7857,108.564,100.855,111.797
ILMN_1798380,281.455,196.41,205.335,300.861,294.13,196.384,199.609,183.412,230.693,297.659
ILMN_1798395,311.23,238.887,227.922,232.141,242.567,218.532,258.055,212.786,224.988,237.82
ILMN_1798429,108.091,104.313,98.6748,120.563,103.815,110.497,102.05,111.03,116.798,113.8
ILMN_1798433,123.142,106.005,104.562,112.896,113.66,109.569,108.421,113.096,114.988,105.191
ILMN_1798448,114.262,165.279,175.385,178.811,151.421,198.631,153.771,163.32,172.658,157.494
ILMN_1798454,190.537,254.534,322.353,388.111,230.693,157.097,241.658,249.4,281.115,174.229
ILMN_1798458,114.979,121.379,122.358,111.166,97.2096,119.19,109.842,118.179,102.312,98.8142
ILMN_1798459,227.904,177.708,175.194,162.678,143.949,163.289,162.606,133.609,140.26,154.9
ILMN_1798463,98.9124,103.12,89.814,92.1458,93.0423,98.9376,95.2375,91.842,106.867,101.145
ILMN_1798467,116.641,127.616,107.872,97.046,121.219,127.081,104.842,113.56,118.664,97.7247
ILMN_1798472,99.2946,114.169,125.21,121.44,124.638,115.886,139.115,120.839,112.429,127.037
ILMN_1798475,166.799,173.875,202.64,262.134,217.476,258.423,209.848,178.938,299.575,175.144
ILMN_1798485,3332.78,2599.79,2405.37,2006.94,2358.98,2760.84,2214.97,1789.04,1930.32,2502.04
ILMN_1798488,105.307,107.511,118.875,103.755,86.4651,106.043,91.7691,101.239,114.269,97.9378
ILMN_1798493,110.117,149.142,115.943,93.0281,114.107,166.688,114.146,130.59,126.396,105.491
ILMN_1798496,82.8476,79.6935,99.9161,84.1916,83.0131,86.0518,85.6329,91.0706,83.6023,79.9715
ILMN_1798505,97.8171,108.245,124.691,101.064,100.612,81.2269,87.7526,96.4631,106.301,88.8497
ILMN_1798528,151.852,105.953,95.6802,126.336,105.9,112.839,94.7952,91.8578,100.817,112.719
ILMN_1798530,121.575,107.698,106.373,101.234,108.171,126.134,123.355,119.738,119.224,99.7413
ILMN_1798533,525.027,729.757,1123.26,737.427,624.084,469.387,759.323,1028.92,940.012,590.052
ILMN_1798534,138.316,104.164,101.581,132.53,106.724,103.341,99.6598,100.817,107.087,106.529
ILMN_1798535,108.154,124.735,96.2701,93.7192,110.6,108.101,106.688,110.847,105.043,100.134
ILMN_1798543,185.46,243.839,234.763,291.426,231.744,200.883,215.864,189.649,191.853,174.952
ILMN_1798546,461.283,382.548,289.992,350.914,487.099,424.874,319.58,233.983,355.0,360.307
ILMN_1798547,90.718,97.1177,85.4885,102.178,87.1908,94.6194,90.1781,102.643,87.8383,92.2429
ILMN_1798551,117.44,90.9916,95.8205,122.211,121.085,102.541,110.625,92.2685,102.563,98.9382
ILMN_1798557,99.9213,101.178,92.0996,103.511,102.66,114.87,93.516,92.2504,105.927,99.5989
ILMN_1798573,111.374,96.9736,88.5008,97.8618,90.1206,95.9596,100.798,101.565,99.8245,95.6215
ILMN_1798577,98.2796,144.469,113.366,100.5,113.657,90.5697,102.888,110.005,116.143,109.426
ILMN_1798581,10701.6,4331.84,4644.11,7027.05,12683.3,9326.87,6005.27,10358.2,7982.93,13285.2
ILMN_1798582,88.6233,86.0378,87.5198,81.0042,79.5109,81.8202,83.0752,93.5969,101.678,93.6302
ILMN_1798587,103.192,98.9201,97.9372,106.61,110.358,105.112,93.355,104.736,98.2415,109.207
ILMN_1798588,96.7634,109.48,103.078,124.757,118.31,105.061,124.094,114.42,147.232,117.012
ILMN_1798596,100.351,114.813,109.523,101.493,91.9116,104.701,106.2,99.5019,89.3744,107.049
ILMN_1798602,423.822,285.04,295.063,387.256,267.296,228.825,282.008,298.687,331.98,336.959
ILMN_1798612,103.455,134.407,135.112,134.151,126.542,112.341,146.875,156.336,184.456,139.287
ILMN_1798615,141.067,119.492,118.983,119.461,114.734,158.235,132.412,109.651,100.315,111.529
ILMN_1798619,134.393,111.185,151.544,122.984,124.07,138.432,118.372,116.106,128.418,142.247
ILMN_1798620,641.252,696.592,981.471,662.219,522.728,1024.79,833.421,1643.39,960.165,780.906
ILMN_1798624,89.521,79.4182,96.2721,90.8356,86.6303,86.8008,83.0665,89.8578,88.3287,80.9597
ILMN_1798636,102.42,111.324,101.716,115.159,102.186,113.985,117.306,112.894,115.321,112.542
ILMN_1798654,933.858,678.339,829.189,774.219,549.876,483.602,496.478,1227.84,608.988,843.385
ILMN_1798657,109.909,141.653,163.076,180.552,141.266,120.668,193.153,179.506,235.812,233.69
ILMN_1798659,442.337,506.493,588.081,465.045,494.296,512.836,632.762,840.692,594.58,611.74
ILMN_1798663,102.872,115.396,89.0311,93.2891,118.881,97.8507,108.983,91.6777,99.1103,107.714
ILMN_1798664,123.075,109.471,106.744,111.443,105.435,103.763,103.728,111.525,107.726,95.7561
ILMN_1798679,114.349,91.4241,89.2606,114.181,121.502,156.481,113.509,108.275,127.649,179.267
ILMN_1798681,93.6884,97.1124,92.2111,87.4333,99.6213,96.0831,93.4421,87.566,97.6648,88.2452
ILMN_1798690,140.359,104.298,107.113,136.218,151.002,115.848,130.166,105.085,115.732,128.433
ILMN_1798700,154.675,150.048,103.732,100.776,165.048,110.461,118.527,93.4444,108.584,119.305
ILMN_1798705,134.224,136.755,231.981,330.02,149.311,122.524,139.684,174.208,226.776,131.949
ILMN_1798706,4029.84,4968.33,7096.67,6553.48,5118.57,4778.61,4507.44,3738.37,4700.76,3939.04
ILMN_1798712,201.963,226.3,207.294,228.98,222.182,252.441,216.767,334.59,278.238,248.087
ILMN_1798728,1110.58,1413.27,1445.89,1300.67,1158.29,1501.78,1777.99,1723.8,1762.58,1418.79
ILMN_1798742,86.4977,89.192,95.0415,97.0515,83.8351,87.1098,79.4389,87.3714,88.3897,83.7154
ILMN_1798753,107.613,98.1616,99.9279,104.294,94.6264,103.992,101.685,96.9105,91.1771,89.5751
ILMN_1798779,110.777,109.685,110.847,116.03,116.589,122.693,104.669,108.755,108.952,121.604
ILMN_1798790,111.238,108.789,104.035,98.0246,92.9352,100.505,109.846,113.98,97.289,100.242
ILMN_1798803,109.83,124.973,105.398,96.6773,118.117,121.816,96.2602,96.8068,105.596,114.589
ILMN_1798804,277.068,286.846,276.612,229.834,255.508,377.852,381.419,337.182,243.877,260.496
ILMN_1798807,107.164,109.812,109.112,81.8739,116.266,104.272,102.162,92.32,93.0007,114.056
ILMN_1798808,93.172,101.967,103.899,140.021,105.039,93.116,104.503,118.441,108.824,97.7591
ILMN_1798809,103.432,98.9459,94.5991,100.964,100.137,100.98,99.4224,99.0065,82.2317,97.2001
ILMN_1798816,111.515,85.7916,92.1861,103.914,119.995,105.944,100.624,102.893,112.891,126.173
ILMN_1798817,96.2023,89.7169,100.579,118.185,104.657,87.3143,97.0877,104.803,100.667,97.9571
ILMN_1798819,83.4623,88.1967,84.992,93.7881,85.4698,81.5704,93.3388,89.3772,100.248,108.433
ILMN_1798826,531.014,363.944,353.181,207.26,260.634,470.936,380.189,442.755,259.961,350.914
ILMN_1798827,322.076,445.79,375.274,376.783,451.869,320.075,359.368,232.53,318.253,381.978
ILMN_1798837,138.103,115.936,122.962,109.891,107.09,108.064,114.662,99.2385,102.562,109.789
ILMN_1798838,108.58,116.435,97.46,97.3557,92.7571,100.208,112.743,108.353,113.306,105.733
ILMN_1798841,111.966,103.169,115.874,103.478,104.063,108.202,84.9282,115.941,113.572,99.5507
ILMN_1798853,113.568,91.9346,112.168,97.8206,95.5761,102.856,136.954,105.049,99.77,104.314
ILMN_1798855,111.732,124.567,113.677,116.425,96.3276,100.473,104.442,115.15,108.295,112.913
ILMN_1798867,86.5263,106.33,94.0408,90.236,108.327,96.5973,106.386,103.182,86.3327,100.034
ILMN_1798870,110.084,121.158,121.558,108.754,106.062,115.66,146.008,110.139,101.5,105.466
ILMN_1798874,732.096,748.868,683.436,623.068,712.7,621.481,773.052,866.924,763.48,858.407
ILMN_1798875,99.1953,100.878,93.9166,94.5137,104.499,111.953,107.129,114.978,88.8533,107.38
ILMN_1798880,98.997,92.6028,100.915,116.219,113.101,109.524,95.0701,96.5227,103.104,113.93
ILMN_1798882,101.746,102.735,94.0618,102.684,88.7257,102.203,94.8713,120.937,107.884,135.999
ILMN_1798885,302.186,217.533,224.934,183.574,192.262,245.229,148.038,189.317,184.165,151.221
ILMN_1798886,222.216,238.074,304.422,294.893,184.09,257.578,260.598,279.272,353.934,228.301
ILMN_1798911,97.5599,89.162,97.9676,113.057,109.344,103.94,120.601,92.6774,106.484,103.14
ILMN_1798914,109.951,105.839,99.1698,111.815,103.178,102.519,95.1624,112.661,106.173,116.472
ILMN_1798923,131.932,117.611,118.633,113.128,94.97,124.628,117.629,126.401,98.5129,104.077
ILMN_1798926,167.349,136.243,141.691,151.163,142.265,183.164,135.085,140.065,125.442,118.23
ILMN_1798931,81.4022,83.0131,79.8814,98.2944,80.0179,79.9095,86.2124,80.1524,77.6251,88.3633
ILMN_1798938,99.8448,103.496,119.591,91.1326,96.5254,95.983,103.619,99.5751,84.5251,111.356
ILMN_1798940,133.677,149.285,142.719,191.099,170.249,149.75,166.297,142.09,162.547,165.835
ILMN_1798947,88.1996,82.7607,81.9774,86.1732,84.9732,79.6109,105.605,93.314,84.8715,105.116
ILMN_1798952,110.627,110.569,109.225,84.5251,91.8004,108.948,113.59,93.549,93.2091,83.9563
ILMN_1798955,96.7033,97.3263,100.798,87.1396,98.9476,87.6326,93.2217,93.1353,88.6812,96.8626
ILMN_1798957,796.236,681.107,554.802,452.407,404.484,968.071,625.529,669.024,505.225,541.114
ILMN_1798964,109.57,105.253,107.617,98.3021,112.165,87.8668,116.017,114.495,110.743,109.728
ILMN_1798968,124.342,118.588,118.867,118.168,121.774,120.714,118.964,98.1806,106.551,92.2754
ILMN_1798971,119.385,120.28,122.795,107.652,107.683,124.16,120.207,111.919,107.808,101.861
ILMN_1798974,77.0098,79.8958,80.4934,84.5728,99.4975,91.2536,84.3457,81.0042,81.023,89.4326
ILMN_1798975,86.1761,87.4736,91.4168,84.4324,84.1809,87.7113,103.067,93.5268,94.7899,89.2371
ILMN_1798977,81.6279,93.4228,82.0441,100.466,87.6935,85.3786,81.7293,86.7768,92.5449,88.0259
ILMN_1798980,782.744,717.661,674.924,680.606,770.279,938.007,817.545,800.339,839.11,807.155
ILMN_1798992,100.147,84.9814,93.1635,97.2794,99.948,90.9535,97.6686,99.4106,87.7553,92.0538
ILMN_1799011,113.069,121.048,111.327,125.869,131.092,125.557,136.084,117.727,112.127,138.511
ILMN_1799015,108.252,152.379,145.274,123.427,98.0934,128.919,237.372,371.395,205.787,156.785
ILMN_1799020,118.136,101.131,116.582,98.8308,96.5541,100.751,112.665,97.2027,114.834,95.3723
ILMN_1799024,137.191,131.775,136.592,142.762,150.932,147.757,120.171,133.067,129.52,156.814
ILMN_1799026,132.344,118.377,102.894,103.903,92.4686,111.651,101.364,111.793,95.6743,100.085
ILMN_1799028,101.6,104.305,99.3796,95.6023,98.9228,98.2148,101.99,100.664,85.5584,103.582
ILMN_1799030,92.9138,126.462,97.2695,103.182,85.6665,89.3068,86.9788,85.7658,83.7154,84.6888
ILMN_1799031,122.478,106.9,110.232,116.22,109.32,111.255,113.194,129.173,107.98,100.342
ILMN_1799043,110.576,115.013,113.742,115.096,92.8178,115.682,90.3109,106.894,107.652,95.1774
ILMN_1799053,106.377,107.737,89.958,106.692,105.464,100.033,122.032,96.5443,103.132,95.7103
ILMN_1799062,1062.49,712.305,557.239,409.824,709.564,943.482,506.01,280.275,370.51,466.201
ILMN_1799067,108.938,100.331,120.467,110.824,104.309,104.453,121.759,88.9952,117.253,94.2981
ILMN_1799069,173.586,159.013,224.82,196.442,172.97,223.787,181.329,169.089,199.609,175.636
ILMN_1799073,82.4778,77.4455,97.8171,88.1504,94.0734,80.2931,74.3001,83.6548,87.0627,73.8179
ILMN_1799076,99.4516,105.932,90.6362,97.8171,87.4254,90.2613,96.4481,97.5558,86.5696,87.2573
ILMN_1799082,105.656,116.839,139.125,118.305,133.82,133.94,123.517,134.047,129.863,142.104
ILMN_1799086,110.864,100.48,88.9952,105.187,89.4703,107.16,100.81,105.112,114.95,99.2836
ILMN_1799097,92.8501,120.772,95.3428,86.1892,90.4335,114.118,111.974,109.733,99.9147,97.3991
ILMN_1799098,106.217,98.7763,99.5568,92.6774,93.4129,90.2883,106.196,100.798,98.9163,92.5522
ILMN_1799099,80.3847,77.8244,88.8699,76.8364,76.8175,79.4459,86.0539,83.3068,84.219,91.1998
ILMN_1799100,149.857,114.218,131.101,172.089,109.219,119.849,99.8807,102.066,132.719,116.517
ILMN_1799102,114.381,114.171,115.317,94.1654,128.089,124.093,111.155,122.24,110.605,107.07
ILMN_1799103,1781.79,1441.86,1289.22,1186.38,1173.15,1397.74,1346.9,1317.83,1312.53,1119.6
ILMN_1799104,412.633,326.126,290.813,411.567,258.873,518.451,294.92,240.31,340.468,229.872
ILMN_1799105,92.0957,80.0588,85.1111,78.3174,82.6776,97.1001,86.2355,105.703,93.2832,84.357
ILMN_1799106,101.323,111.789,96.3177,101.308,105.831,87.0477,91.336,103.055,88.4623,103.573
ILMN_1799110,103.247,100.667,106.15,98.2513,93.0606,98.0318,106.925,101.942,117.79,96.9124
ILMN_1799113,99.7599,103.807,107.303,97.6286,127.631,141.73,126.089,136.005,135.497,157.955
ILMN_1799120,94.5263,108.196,95.4636,108.957,107.006,108.452,105.75,108.07,99.5492,97.4755
ILMN_1799128,405.796,366.692,350.074,332.349,304.19,504.369,404.849,341.449,347.444,388.338
ILMN_1799134,105.887,106.67,103.301,99.4816,118.569,100.891,94.322,103.544,97.5995,99.3217
ILMN_1799137,102.634,110.639,94.4713,111.341,102.604,93.3302,98.1393,94.4041,96.3627,100.339
ILMN_1799139,86.0149,84.477,89.162,103.502,82.9832,82.1454,87.5241,87.0071,92.1034,91.8182
ILMN_1799141,88.4595,82.939,91.8295,93.4292,108.087,119.123,91.2849,94.728,88.0072,109.268
ILMN_1799150,92.9414,95.3812,94.8379,110.893,87.2216,140.536,104.636,128.908,139.407,116.076
ILMN_1799151,97.3677,87.5406,89.7318,83.2629,100.702,94.759,89.0702,90.2372,95.9552,90.7079
ILMN_1799168,113.869,104.721,116.017,116.609,126.681,136.04,122.23,106.468,119.862,114.86
ILMN_1799189,114.209,139.5,116.325,122.764,130.184,117.387,113.254,99.752,131.455,110.462
ILMN_1799198,97.4491,105.996,99.4237,111.031,97.2418,94.6974,107.864,110.538,99.1963,108.252
ILMN_1799204,113.538,101.137,115.09,113.709,105.799,105.261,96.1515,114.658,114.845,125.79
ILMN_1799207,133.198,132.135,114.717,135.507,131.443,97.8447,112.554,126.95,124.779,108.443
ILMN_1799208,107.757,95.2047,91.5097,125.23,138.464,131.711,106.996,95.4599,122.813,129.436
ILMN_1799224,111.572,134.323,116.935,112.124,111.921,102.113,111.244,106.355,111.082,112.204
ILMN_1799232,91.992,105.575,104.038,99.1103,95.8894,89.6245,90.6172,104.024,85.0001,112.438
ILMN_1799243,89.2606,78.2299,86.9299,93.1774,82.0726,87.7212,83.4932,93.8389,78.5073,87.7308
ILMN_1799246,73.2626,90.1813,90.3135,84.3177,76.3158,86.219,87.2256,75.4713,97.3402,86.5277
ILMN_1799259,96.06,98.5143,89.5352,118.744,95.7628,102.918,91.4882,94.8216,97.3317,97.46
ILMN_1799278,88.5672,86.8129,86.6822,89.1677,88.232,85.9859,99.8286,81.8929,86.9053,91.3462
ILMN_1799280,92.0081,101.023,99.1346,102.176,95.6023,95.1699,102.399,110.756,110.014,125.565
ILMN_1799282,90.8458,88.1563,88.5049,91.412,94.8077,82.375,88.3408,103.032,92.9038,80.4292
ILMN_1799289,112.473,96.7561,107.471,102.36,101.383,112.133,112.382,113.352,131.224,105.406
ILMN_1799293,105.518,115.522,117.454,106.939,89.6349,98.1434,103.933,109.548,107.371,98.5306
ILMN_1799299,142.495,141.266,136.898,131.578,158.738,153.911,158.87,189.928,161.332,189.317
ILMN_1799320,330.02,184.339,167.523,161.41,162.907,265.822,165.941,198.389,165.215,207.055
ILMN_1799327,102.821,106.223,107.392,99.0209,107.875,92.5412,90.1025,104.184,108.351,104.981
ILMN_1799329,83.284,83.6327,87.1774,80.5199,100.729,84.5851,91.2298,82.8986,77.9777,87.6773
ILMN_1799331,98.0401,101.871,103.18,96.4384,89.0805,109.477,109.502,135.634,87.8897,108.998
ILMN_1799335,94.8103,104.756,111.036,106.482,95.972,105.445,111.62,105.785,101.62,101.391
ILMN_1799357,119.136,113.416,107.934,111.556,100.736,120.757,115.558,114.698,117.35,101.094
ILMN_1799367,769.036,829.951,795.833,1109.35,1067.91,779.354,957.848,775.806,1172.7,1413.27
ILMN_1799369,91.8295,94.0197,96.2473,97.3677,100.199,98.9941,102.507,101.05,88.5576,96.1925
ILMN_1799381,265.356,170.799,177.56,136.41,210.558,266.188,171.021,162.809,140.112,231.529
ILMN_1799387,158.576,128.978,107.771,120.945,154.304,131.873,124.785,98.7818,121.158,121.132
ILMN_1799389,180.383,183.894,183.555,141.314,162.587,169.547,184.281,167.851,152.121,172.678
ILMN_1799414,99.2859,112.768,98.0838,91.2619,87.2495,103.23,101.256,85.7522,73.9353,88.8592
ILMN_1799424,98.4309,94.6706,102.057,108.243,97.5036,96.8976,112.836,121.384,104.872,93.3973
ILMN_1799466,95.2198,86.5334,88.1967,98.4063,95.3516,96.9508,88.5102,86.0035,95.1153,92.2532
ILMN_1799467,3109.87,3323.01,2766.44,2390.1,3445.0,2719.25,1826.21,993.045,1266.94,2050.41
ILMN_1799471,83.2395,103.27,96.6773,101.669,97.3278,89.3925,85.4996,87.1383,129.63,92.1889
ILMN_1799485,107.157,107.465,108.475,105.429,93.9076,109.652,101.054,97.3068,85.4149,110.804
ILMN_1799487,896.29,411.837,282.261,510.064,466.405,797.127,332.648,299.575,457.12,333.463
ILMN_1799488,133.507,211.299,165.415,151.933,158.97,158.491,157.658,137.227,149.625,165.294
ILMN_1799504,110.56,133.786,119.33,92.9494,104.797,119.585,102.174,114.543,98.2502,100.939
ILMN_1799516,444.917,472.971,568.305,585.788,549.109,413.746,420.381,500.338,591.635,566.716
ILMN_1799519,102.51,118.178,112.004,114.545,94.8147,101.378,96.6331,96.2946,106.048,95.8502
ILMN_1799529,83.5258,85.6637,82.5827,95.2166,87.5339,83.8659,86.4417,85.4749,86.5777,92.3964
ILMN_1799535,99.2263,95.2806,91.0604,128.623,100.992,100.315,99.15,104.337,140.629,110.366
ILMN_1799548,109.716,96.0573,100.74,92.9201,103.527,101.201,97.7108,115.858,95.7317,107.888
ILMN_1799560,100.782,101.885,122.56,96.2041,139.13,97.5752,107.101,95.6997,112.647,86.3153
ILMN_1799563,94.9424,95.2863,101.477,88.8565,81.3796,87.7165,92.3835,89.2384,105.63,86.4457
ILMN_1799569,100.71,120.215,106.979,105.848,104.611,105.244,105.841,102.936,90.1025,89.5342
ILMN_1799575,96.4117,91.5967,103.057,93.656,100.354,85.8263,84.989,92.0044,92.6921,101.643
ILMN_1799576,98.6507,98.6593,94.804,117.85,96.332,100.697,104.846,105.682,115.433,109.482
ILMN_1799579,176.85,158.808,158.167,154.651,158.072,159.811,170.978,154.994,176.717,192.58
ILMN_1799589,122.245,110.221,115.055,104.551,116.76,122.997,133.388,145.101,102.09,122.992
ILMN_1799591,98.0868,100.064,87.0627,113.989,96.4511,104.128,103.632,100.983,101.649,103.56
ILMN_1799598,118.24,120.217,158.213,122.831,134.727,131.921,114.41,139.729,120.782,113.674
ILMN_1799600,179.548,106.182,112.124,132.135,163.72,171.823,111.333,111.79,117.187,143.004
ILMN_1799601,198.356,152.198,140.106,141.418,198.085,119.709,122.36,112.353,124.294,116.869
ILMN_1799604,849.224,902.424,680.861,943.482,1119.6,937.375,1138.99,1029.68,1053.67,1405.02
ILMN_1799614,330.224,319.58,349.824,328.64,302.186,451.006,489.021,664.4,455.635,502.24
ILMN_1799622,94.5945,82.8137,83.2935,87.1383,77.6735,80.6711,87.8002,81.1322,105.874,90.6563
ILMN_1799628,164.787,110.431,117.494,112.66,145.838,131.578,105.451,124.106,132.045,152.769
ILMN_1799640,93.2073,94.2401,96.1084,98.88,92.0891,83.6248,136.878,91.1596,86.0778,85.299
ILMN_1799642,137.781,149.081,159.919,154.086,177.642,162.439,175.636,131.539,161.182,167.062
ILMN_1799661,99.8194,129.118,96.5392,103.092,109.746,112.198,114.476,111.238,109.548,106.532
ILMN_1799667,82.7578,91.646,81.284,78.2384,82.7196,85.1008,84.608,77.8174,100.113,73.4448
ILMN_1799669,111.708,102.219,107.457,101.884,115.524,99.0006,144.877,127.112,157.389,120.452
ILMN_1799672,115.35,113.619,141.838,119.268,110.264,198.865,112.287,134.674,118.756,110.08
ILMN_1799688,482.74,618.802,520.809,477.532,359.368,535.673,628.248,449.14,406.895,427.793
ILMN_1799690,96.4237,99.6281,89.4212,94.4041,87.7119,103.18,90.4163,81.284,101.223,105.448
